instance_id,perturbation_id,mention_context,full_original_text,original_text,perturbation_text,perturbation_type,generation_attempt,fallback_noop,paraphrase_mode,paraphrase_model_id,back_translation_mode,back_translation_model_ids,accepted_pre_validation,gold_mention,gold_cui,semantic_type,document_id,pmid,g1_similarity,g1_pass,g2_entailment_score,g2_pass,g3_negation_preserved,g3_pass,g4_grammar_score,g4_original_score,g4_score_delta,g4_pass,g5_edit_distance,g5_pass,lexical_change_magnitude,g6_entity_preserved,g6_entity_check_mode,g6_pass,fallback_noop_rejected,accepted_final,accepted_relaxed
mm_0094060,mm_0094060_p06,"In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","Physical Stimulation -Based Osteogenesis: Effect of Secretion In Vitro on Fluid Dynamic Shear Stress of Human Alveolar Bone -Derived Mesenchymal Stem Cells Human alveolar bone -derived mesenchymal stem cells (hABMSCs) are promising candidates for bone therapies, which have the capacity to differentiate into osteoblasts. Recently, secretion of inducible cytokines and growth factors from mesenchymal stem cells (MSCs) has been discovered, and we also have reported the osteogenic effects of cell physical stimulation. In this study, we investigated the effects of hABMSCs - conditioned secretion media (B-CSM) on osteogenic differentiation of hABMSCs in vitro. Furthermore, we analyzed the B-CSM by proteomics array to identify inducible factors which facilitate osteogenic differentiation. To determine optimal concentration, B-CSM was firstly added at varying amounts (5, 10, 20, 40, and 60%) relative to culture medium. The viability and proliferation of hABMSCs were higher after treating with 5-20% B-CSM to the cells, compared to 40-60%. In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%. We also found that B-CSM promoted osteogenic differentiation of hABMSCs such as mineralized nodules were strongly generated by 5-20%. B-CSM was most effective in increasing the expression of Vinculin and osteocalcin (OCN) in osteogenic differentiation of hABMSCs. Taken together, the results of our study ultimately indicate that B-CSM from hABMSCs induced by physical stimulation induce the proliferation and osteogenic differentiation of hABMSCs.","In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","Furthermore, cells subjected to B-CSM treatment with a 5-20% increase in the expression of stem cell markers CD146 and STRO-1 exhibited a decrease of 40-60%.",controlled_paraphrase,3,False,manual_seq2seq,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,markers,UMLS:C0005516,T201,27849546,27849546,0.9535094499588013,True,0.9866113940370269,True,True,True,0.9178343949044585,0.9116438356164385,-0.006190559288020037,True,0.7197452229299363,False,0.7197452229299363,True,mention_exact,True,0,False,False
mm_0094060,mm_0094060_p07,"In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","Physical Stimulation -Based Osteogenesis: Effect of Secretion In Vitro on Fluid Dynamic Shear Stress of Human Alveolar Bone -Derived Mesenchymal Stem Cells Human alveolar bone -derived mesenchymal stem cells (hABMSCs) are promising candidates for bone therapies, which have the capacity to differentiate into osteoblasts. Recently, secretion of inducible cytokines and growth factors from mesenchymal stem cells (MSCs) has been discovered, and we also have reported the osteogenic effects of cell physical stimulation. In this study, we investigated the effects of hABMSCs - conditioned secretion media (B-CSM) on osteogenic differentiation of hABMSCs in vitro. Furthermore, we analyzed the B-CSM by proteomics array to identify inducible factors which facilitate osteogenic differentiation. To determine optimal concentration, B-CSM was firstly added at varying amounts (5, 10, 20, 40, and 60%) relative to culture medium. The viability and proliferation of hABMSCs were higher after treating with 5-20% B-CSM to the cells, compared to 40-60%. In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%. We also found that B-CSM promoted osteogenic differentiation of hABMSCs such as mineralized nodules were strongly generated by 5-20%. B-CSM was most effective in increasing the expression of Vinculin and osteocalcin (OCN) in osteogenic differentiation of hABMSCs. Taken together, the results of our study ultimately indicate that B-CSM from hABMSCs induced by physical stimulation induce the proliferation and osteogenic differentiation of hABMSCs.","In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","In addition, the expression of stem cell markers CD146 and STRO-1 was increased in cells treated with 5-20% B-CSM, but decreased at 40-60%.",back_translation,1,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,manual_marian,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,markers,UMLS:C0005516,T201,27849546,27849546,0.9970117807388306,True,0.990399955859175,True,True,True,0.9093525179856115,0.9116438356164385,0.0022913176308270167,True,0.0547945205479452,True,0.0547945205479452,True,mention_exact,True,0,True,False
mm_0094060,mm_0094060_p08,"In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","Physical Stimulation -Based Osteogenesis: Effect of Secretion In Vitro on Fluid Dynamic Shear Stress of Human Alveolar Bone -Derived Mesenchymal Stem Cells Human alveolar bone -derived mesenchymal stem cells (hABMSCs) are promising candidates for bone therapies, which have the capacity to differentiate into osteoblasts. Recently, secretion of inducible cytokines and growth factors from mesenchymal stem cells (MSCs) has been discovered, and we also have reported the osteogenic effects of cell physical stimulation. In this study, we investigated the effects of hABMSCs - conditioned secretion media (B-CSM) on osteogenic differentiation of hABMSCs in vitro. Furthermore, we analyzed the B-CSM by proteomics array to identify inducible factors which facilitate osteogenic differentiation. To determine optimal concentration, B-CSM was firstly added at varying amounts (5, 10, 20, 40, and 60%) relative to culture medium. The viability and proliferation of hABMSCs were higher after treating with 5-20% B-CSM to the cells, compared to 40-60%. In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%. We also found that B-CSM promoted osteogenic differentiation of hABMSCs such as mineralized nodules were strongly generated by 5-20%. B-CSM was most effective in increasing the expression of Vinculin and osteocalcin (OCN) in osteogenic differentiation of hABMSCs. Taken together, the results of our study ultimately indicate that B-CSM from hABMSCs induced by physical stimulation induce the proliferation and osteogenic differentiation of hABMSCs.","In addition, the expression of stem cells markers CD146 and STRO-1 was increased in the cells treated with 5-20% B-CSM, but decreased with 40-60%.","In addition, the expression of stem cell markers CD146 and STRO-1 was increased in cells treated with 5-20% B-CSM, but decreased at 40-60%.",back_translation,1,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,manual_marian,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,markers,UMLS:C0005516,T201,27849546,27849546,0.9970117807388306,True,0.990399955859175,True,True,True,0.9093525179856115,0.9116438356164385,0.0022913176308270167,True,0.0547945205479452,True,0.0547945205479452,True,mention_exact,True,0,True,False
mm_0061265,mm_0061265_p01,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a role of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples , here , we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences .",synonym_substitution,3,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.9997228384017944,True,0.9867778503976297,True,True,True,0.953972602739726,0.9564383561643837,0.002465753424657713,True,0.019178082191780823,False,0.019178082191780823,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p02,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples , hither , we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences .",synonym_substitution,3,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.998685896396637,True,0.9853205339750275,True,True,True,0.9545945945945946,0.9564383561643837,0.0018437615697890486,True,0.016216216216216217,False,0.016216216216216217,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p03,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.",syntactic_reordering,3,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,False,method,UMLS:C0025663,T170,27637516,27637516,1.0,True,0.9882789863622747,True,True,True,0.9564383561643837,0.9564383561643837,0.0,True,0.0,False,0.0,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p04,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.",syntactic_reordering,3,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,False,method,UMLS:C0025663,T170,27637516,27637516,1.0,True,0.9882789863622747,True,True,True,0.9564383561643837,0.9564383561643837,0.0,True,0.0,False,0.0,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p05,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","Using targeted next generation bisulfite sequencing and capillary sequencing, we are demonstrating a method for detecting DNA methylation in genomic sequences at single base resolution, while also ensuring accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples.",controlled_paraphrase,3,False,manual_seq2seq,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.9852880239486694,True,0.9073556584771723,True,True,True,0.9575657894736842,0.9564383561643837,-0.0011274333093005406,True,0.6273972602739726,False,0.6273972602739726,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p06,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","Using targeted next generation bisulfite sequencing and capillary sequencing, we are demonstrating a method for detecting DNA methylation in genomic sequences at single base resolution. This method enables accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples.",controlled_paraphrase,3,False,manual_seq2seq,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.9842454195022583,True,0.9098058744042645,True,True,True,0.9575657894736842,0.9564383561643837,-0.0011274333093005406,True,0.6383561643835617,False,0.6383561643835617,True,mention_exact,True,0,False,False
mm_0061265,mm_0061265_p07,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single-base resolution using targeted upulfite sequencing of the next generation and cross-validation by capillary sequencing With the aim of precise and simultaneous determination of DNA methylation from several loci in several samples, we show here a method for rapid DNA methylation detection of genomic sequences.",back_translation,1,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,manual_marian,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.9601882696151733,True,0.9782651524292305,True,True,True,0.9549132947976879,0.9564383561643837,0.0015250613666957236,True,0.26301369863013696,True,0.26301369863013696,True,mention_exact,True,0,True,False
mm_0061265,mm_0061265_p08,"DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences. Using genomic DNA of peripheral blood from 14 healthy individuals, DNA methylation in 465 CpG sites from 12 loci of genes (ADAM22, ATF2, BCR, CD83, CREBBP, IL12B, IL17RA, MAP2K2, RBM38, TGFBR2, TGFBR3, and WNT5A) was analysed by targeted next generation bisulfite sequencing. Analysed region for three genes, BCR, IL17RA and RBM38 showed an absolute mean DNA methylation of 25.6%, 89.2% and 38.9% respectively. Other nine gene loci were unmethylated and exhibited <10% absolute mean DNA methylation. Two genes, IL17RA and RBM38 were technically validated using direct capillary sequencing and results were comparable with positive correlation (P=0.0088 & P<0.0001 respectively) in the CpG sites for DNA methylation. All CpG sites analysed from RBM38 genes locus displayed 95% limits of agreement for DNA methylation measurements from the two methods. The present approach provides a fast and reliable DNA methylation quantitative data at single base resolution with good coverage of the CpG sites under analysis in multiple loci and samples simultaneously. Use of targeted next generation bisulfite sequencing may provide an opportunity to explore genes in the discovery panel for biomarker identification and facilitate functional validation.","DNA methylation detection at single base resolution using targeted next generation bisulfite sequencing and cross validation using capillary sequencing With a purpose of accurate and simultaneous determination of DNA methylation from multiple loci in multiple samples, here, we are demonstrating a method to aid rapid DNA methylation detection of genomic sequences.","DNA methylation detection at single-base resolution using targeted upulfite sequencing of the next generation and cross-validation by capillary sequencing With the aim of precise and simultaneous determination of DNA methylation from several loci in several samples, we show here a method for rapid DNA methylation detection of genomic sequences.",back_translation,1,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,manual_marian,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,method,UMLS:C0025663,T170,27637516,27637516,0.9601882696151733,True,0.9782651524292305,True,True,True,0.9549132947976879,0.9564383561643837,0.0015250613666957236,True,0.26301369863013696,True,0.26301369863013696,True,mention_exact,True,0,True,False
mm_0199885,mm_0199885_p01,"All the GRL - treated mice, especially those administered GRL prior to the conditioning regimen, exhibited more intact thymic architecture and a more rapid restoration of CD4 T lymphocytes after BMT than those of the corresponding control mice.","Ghrelin Protects the Thymic Epithelium From Conditioning-Regimen - Induced Damage and Promotes the Restoration of CD4+ T Cells in Mice After Bone Marrow Transplantation The delay in immune reconstitution after hematopoietic stem cell transplantation (HSCT), especially a delay in central immune reconstitution, leads to opportunistic infections and disease relapse after transplantation and affects the long-term outcome of HSCT. This delay is mainly attributable to thymic damage after myeloablative chemotherapy and radiotherapy METHODS: We established a model of allogeneic bone marrow transplantation (BMT) in mice and administered ghrelin (GRL) 7 days before the conditioning regimen or the day after BMT. All the GRL - treated mice, especially those administered GRL prior to the conditioning regimen, exhibited more intact thymic architecture and a more rapid restoration of CD4 T lymphocytes after BMT than those of the corresponding control mice. Moreover, the levels of T cell receptor excision circles (TRECs) were significantly higher in the mice treated with GRL prior to the conditioning regimen than in the control mice at 28 days after BMT. Our finding s suggest that GRL may be a novel potential therapeutic approach to protecting the thymic epithelium from conditioning-regimen - induced damage and promoting rapid and durable thymic and peripheral CD4 T cell recovery after HSCT.","All the GRL - treated mice, especially those administered GRL prior to the conditioning regimen, exhibited more intact thymic architecture and a more rapid restoration of CD4 T lymphocytes after BMT than those of the corresponding control mice.","All the GRL - treated mice , especially those administered GRL prior to the conditioning regimen , exhibited more intact thymic architecture and a more rapid restoration of CD4 thyroxine lymphocytes after BMT than those of the corresponding control mice .",synonym_substitution,3,False,not_applicable,humarin/chatgpt_paraphraser_on_T5_base,not_applicable,Helsinki-NLP/opus-mt-en-de + Helsinki-NLP/opus-mt-de-en,True,GRL,UMLS:C0911014,T103,28538498,28538498,0.9793898463249207,True,0.892688715888653,True,True,True,0.9470588235294117,0.9483606557377049,0.0013018322082931633,True,0.047058823529411764,False,0.047058823529411764,True,mention_exact,True,0,False,False
